Index,Article_Sentiment,Num_Sentences
20012,0.2264404296875,4
20013,0.0,4
20014,-0.974609375,3
20015,-0.9650065104166666,3
20016,0.0,4
20017,0.0,5
20018,0.1776123046875,4
20019,0.54150390625,3
20020,-0.2099609375,3
20021,0.446044921875,2
20022,-0.68759765625,5
20023,-0.335546875,5
20024,-0.323486328125,6
20025,0.0,3
20026,0.30291748046875,8
20027,0.016764322916666668,3
20028,0.0,4
20029,0.15047200520833334,3
20030,0.244873046875,4
20031,0.0,5
20032,-0.173046875,5
20033,-0.19610595703125,4
20034,0.4561360677083333,6
20035,0.0,4
20036,0.0,5
20037,0.1832275390625,4
20038,0.6057942708333334,3
20039,-0.23095703125,4
20040,-0.6246337890625,4
20041,-0.825927734375,2
20042,0.8234049479166666,3
20043,0.373046875,5
20044,0.278411865234375,8
20045,0.0,5
20046,-0.02509765625,5
20047,-0.36224365234375,8
20048,0.446044921875,4
20049,-0.2947265625,5
20050,0.0,4
20051,0.13176618303571427,7
20052,0.6634765625,5
20053,0.840576171875,4
20054,0.1734375,5
20055,0.2672526041666667,3
20056,0.4915771484375,4
20057,0.21126302083333334,6
20058,0.5320638020833334,3
20059,0.2301025390625,4
20060,0.085693359375,6
20061,0.0,2
20062,0.0,2
20063,0.0904296875,5
20064,0.4696044921875,4
20065,0.47265625,4
20066,-0.07373046875,4
20067,0.08919270833333333,6
20068,0.4130859375,4
20069,0.8046875,3
20070,-0.0716552734375,8
20071,0.20166015625,2
20072,0.01812744140625,4
20073,0.01812744140625,4
20074,0.8738606770833334,3
20075,0.850341796875,2
20076,-0.0283203125,3
20077,-0.0400390625,6
20078,0.154296875,4
20079,0.5810546875,3
20080,0.3151041666666667,3
20081,0.154296875,4
20082,-0.4468994140625,4
20083,0.0,4
20084,-0.24755859375,3
20085,-0.002685546875,6
20086,0.2666015625,3
20087,0.0,3
20088,0.2501627604166667,3
20089,0.544677734375,4
20090,-0.73349609375,5
20091,0.23404947916666666,3
20092,-0.1921875,5
20093,-0.16566685267857142,7
20094,0.0,5
20095,0.2275390625,4
20096,0.456787109375,4
20097,-0.6500651041666666,3
20098,0.12825520833333334,6
20099,-0.1943359375,5
20100,-0.290625,5
20101,0.17919921875,5
20102,0.2565104166666667,3
20103,0.9314778645833334,3
20104,0.0,3
20105,-0.14208984375,5
20106,0.7423095703125,4
20107,-0.37939453125,7
20108,-0.09169921875,5
20109,-0.81640625,2
20110,0.279296875,3
20111,0.0,3
20112,-0.045166015625,4
20113,0.35693359375,4
20114,0.9326171875,2
20115,-0.076171875,7
20116,0.6070963541666666,3
20117,-0.4900390625,5
20118,-0.0302734375,6
20119,-0.037353515625,2
20120,0.219970703125,4
20121,-0.211669921875,4
20122,-0.3318684895833333,3
20123,0.0,3
20124,-0.12255859375,5
20125,0.054896763392857144,7
20126,0.145263671875,6
20127,-0.5857747395833334,3
20128,0.913818359375,4
20129,0.285400390625,4
20130,0.23893229166666666,3
20131,0.23388671875,4
20132,0.0,4
20133,0.3037109375,5
20134,0.0548828125,5
20135,0.19791666666666666,3
20136,0.12880859375,5
20137,0.5322265625,3
20138,0.3753662109375,4
20139,-0.31953125,5
20140,0.0,4
20141,0.34946986607142855,7
20142,0.0,4
20143,0.0,5
20144,0.2549370659722222,9
20145,-0.034912109375,2
20146,0.3040364583333333,3
20147,-0.103271484375,6
20148,-0.22998046875,4
20149,0.2962239583333333,3
20150,0.0,4
20151,-0.083740234375,4
20152,-0.0054931640625,4
20153,0.697265625,4
20154,0.3028971354166667,3
20155,-0.521484375,5
20156,0.17791748046875,8
20157,0.075390625,5
20158,0.8079427083333334,3
20159,-0.334228515625,4
20160,0.09383138020833333,6
20161,-0.26046316964285715,7
20162,0.6243489583333334,3
20163,0.0,4
20164,0.0,5
20165,0.3824462890625,4
20166,-0.004185267857142857,7
20167,-0.1424560546875,4
20168,-0.055826822916666664,3
20169,-0.29267578125,5
20170,0.01708984375,2
20171,0.5319010416666666,3
20172,0.2359619140625,4
20173,0.08601888020833333,6
20174,0.1828125,5
20175,0.0,5
20176,0.14469401041666666,6
20177,0.13162667410714285,7
20178,0.133056640625,4
20179,0.712890625,4
20180,0.10703125,5
20181,0.2962239583333333,3
20182,-0.83984375,2
20183,0.18975830078125,8
20184,0.3778483072916667,6
20185,0.18896484375,6
20186,0.93701171875,3
20187,0.205078125,4
20188,0.2890625,3
20189,0.680908203125,4
20190,0.8015950520833334,3
20191,0.20345052083333334,3
20192,-0.125244140625,6
20193,-0.219140625,5
20194,0.2737630208333333,6
20195,-0.1361328125,5
20196,0.29296875,3
20197,0.878173828125,2
20198,-0.072900390625,5
20199,0.263671875,3
20200,0.1656494140625,4
20201,0.0,3
20202,0.844970703125,2
20203,-0.6690673828125,4
20204,0.031575520833333336,3
20205,0.93603515625,2
20206,0.2864583333333333,3
20207,0.1297607421875,4
20208,0.0,7
20209,-0.3184407552083333,6
20210,0.9046630859375,4
20211,0.6219075520833334,3
20212,0.94677734375,3
20213,0.23974609375,3
20214,0.24560546875,3
20215,0.4764404296875,4
20216,-0.0666015625,5
20217,0.16373697916666666,9
20218,-0.07783203125,5
20219,-0.169140625,5
20220,0.0,4
20221,0.3382568359375,4
20222,0.10703125,5
20223,0.42724609375,5
20224,0.5623779296875,4
20225,0.0826416015625,4
20226,0.0,3
20227,0.2835286458333333,3
20228,0.1717529296875,4
20229,-0.296875,3
20230,0.57763671875,3
20231,0.0478515625,2
20232,-0.03076171875,4
20233,-0.19171142578125,4
20234,0.0,3
20235,0.0,4
20236,0.0,7
20237,0.0,5
20238,-0.51162109375,5
20239,0.2275390625,3
20240,-0.843994140625,2
20241,-0.3057861328125,4
20242,-0.14729817708333334,6
20243,-0.494384765625,4
20244,0.2962239583333333,3
20245,-0.233642578125,4
20246,0.18857421875,5
20247,0.032389322916666664,6
20248,-0.866455078125,2
20249,0.9334309895833334,3
20250,-0.16155133928571427,7
20251,-0.23689778645833334,6
20252,-0.28349609375,5
20253,-0.85302734375,2
20254,0.30126953125,3
20255,0.439453125,5
20256,-0.040445963541666664,6
20257,-0.445556640625,4
20258,0.197265625,4
20259,-0.6344401041666666,3
20260,0.212646484375,6
20261,-0.07756696428571429,7
20262,0.0,6
20263,0.10343424479166667,6
20264,-0.2689208984375,4
20265,0.016357421875,2
20266,0.0,3
20267,0.6331380208333334,3
20268,0.6680385044642857,7
20269,-0.10687255859375,4
20270,0.44921875,3
20271,0.6767578125,4
20272,0.9345703125,1
20273,-0.3380533854166667,3
20274,0.5712890625,5
20275,-0.0038364955357142855,7
20276,-0.11272321428571429,7
20277,-0.29052734375,5
20278,-0.05991908482142857,7
20279,0.001220703125,6
20280,0.27099609375,3
20281,0.029296875,2
20282,0.1617431640625,4
20283,0.22770182291666666,3
20284,0.3767903645833333,3
20285,-0.00224609375,5
20286,-0.909912109375,2
20287,0.0,3
20288,0.0,7
20289,-0.20087890625,5
20290,0.6869140625,5
20291,0.14951171875,5
20292,0.671142578125,4
20293,0.0113525390625,4
20294,0.3841552734375,4
20295,0.2845052083333333,3
20296,0.4798177083333333,3
20297,0.2357177734375,4
20298,0.547265625,5
20299,0.44541015625,5
20300,-0.1591796875,6
20301,0.0,4
20302,-0.17626953125,4
20303,-0.1189453125,5
20304,0.0,5
20305,0.7733561197916666,6
20306,0.232421875,3
20307,-0.5079345703125,4
20308,-0.322265625,6
20309,-0.364013671875,5
20310,-0.380859375,5
20311,0.3019205729166667,3
20312,0.2919921875,5
20313,-0.01318359375,6
20314,0.24072265625,3
20315,0.22884114583333334,3
20316,-0.3347981770833333,6
20317,0.2638346354166667,6
20318,0.033854166666666664,3
20319,-0.8948974609375,4
20320,0.33056640625,4
20321,-0.0263671875,2
20322,0.2642578125,5
20323,-0.16764322916666666,6
20324,-0.014078776041666666,6
20325,-0.2265625,4
20326,-0.40673828125,3
20327,0.378515625,5
20328,0.4921875,3
20329,0.18935546875,5
20330,-0.02685546875,2
20331,0.3242885044642857,7
20332,0.0037667410714285715,7
20333,0.0,5
20334,0.2903645833333333,6
20335,0.0,3
20336,0.0428466796875,8
20337,0.91015625,2
20338,0.6236979166666666,6
20339,0.20768229166666666,3
20340,0.0,4
20341,-0.24755859375,7
20342,0.0,4
20343,-0.11051432291666667,6
20344,-0.13338216145833334,6
20345,-0.14423828125,5
20346,0.169921875,4
20347,0.21476236979166666,6
20348,0.9430338541666666,3
20349,0.5455729166666666,3
20350,0.039794921875,2
20351,-0.209716796875,4
20352,-0.11537388392857142,7
20353,0.0,2
20354,-0.10929361979166667,6
20355,-0.22726004464285715,7
20356,-0.2530517578125,4
20357,0.085693359375,6
20358,0.4143880208333333,3
20359,-0.4766845703125,4
20360,-0.3059895833333333,3
20361,0.1787109375,5
20362,0.022216796875,2
20363,-0.6448567708333334,6
20364,0.615234375,3
20365,0.3601888020833333,6
20366,0.2577039930555556,9
20367,-0.0087890625,3
20368,-0.0087890625,3
20369,0.94873046875,2
20370,0.0,4
20371,0.2683919270833333,6
20372,-0.12481689453125,8
20373,-0.02685546875,2
20374,-0.01005859375,5
20375,0.3014322916666667,3
20376,0.2734375,3
20377,0.0,3
20378,0.6200358072916666,6
20379,0.21097819010416666,6
20380,0.1552734375,5
20381,0.2845703125,5
20382,0.149169921875,4
20383,0.21305338541666666,3
20384,-0.2369384765625,4
20385,0.12158203125,2
20386,0.40478515625,3
20387,0.3938802083333333,3
20388,0.57060546875,5
20389,-0.059765625,5
20390,0.4990234375,3
20391,0.912109375,2
20392,0.3141276041666667,6
20393,0.1624755859375,4
20394,0.07749720982142858,7
20395,-0.09772600446428571,7
20396,0.0,4
20397,-0.20302734375,5
20398,-0.16935221354166666,3
20399,-0.9619140625,2
20400,-0.5973307291666666,3
20401,0.5032087053571429,7
20402,-0.20135498046875,8
20403,-0.027099609375,2
20404,-0.2230224609375,4
20405,0.271484375,3
20406,0.3798828125,4
20407,0.4280598958333333,3
20408,0.0,5
20409,-0.005045572916666667,6
20410,-0.14029947916666666,6
20411,0.3146158854166667,3
20412,0.6319986979166666,3
20413,-0.18720703125,5
20414,0.67041015625,5
20415,0.0,4
20416,0.0,4
20417,0.3131510416666667,3
20418,0.4522705078125,4
20419,0.18391927083333334,3
20420,0.05078125,2
20421,-0.233154296875,4
20422,-0.804443359375,2
20423,-0.433349609375,2
20424,0.0,4
20425,-0.248046875,4
20426,0.0,4
20427,0.08219401041666667,3
20428,-0.5193359375,5
20429,0.5626220703125,4
20430,0.60986328125,3
20431,-0.5965169270833334,3
20432,-0.8720703125,2
20433,-0.0028076171875,4
20434,-0.8248697916666666,3
20435,0.2880859375,3
20436,-0.1400146484375,4
20437,0.0,5
20438,0.0,4
20439,0.00341796875,5
20440,-0.75634765625,2
20441,0.0,5
20442,0.5791015625,4
20443,-0.7189453125,5
20444,0.0,4
20445,0.0,3
20446,0.0,3
20447,0.946533203125,2
20448,0.45458984375,2
20449,0.0,3
20450,0.28271484375,3
20451,-0.9386393229166666,3
20452,0.10944475446428571,7
20453,-0.026611328125,2
20454,0.0,4
20455,-0.3669921875,5
20456,0.7609375,5
20457,0.195556640625,4
20458,-0.5513916015625,4
20459,-0.379150390625,4
20460,0.3035481770833333,3
20461,0.21416015625,5
20462,-0.37568359375,5
20463,0.1290283203125,4
20464,0.6446533203125,4
20465,0.552734375,3
20466,-0.394140625,5
20467,-0.0107421875,2
20468,0.0,4
20469,-0.9733072916666666,3
20470,-0.95263671875,1
20471,-0.49072265625,4
20472,0.2962239583333333,3
20473,-0.2431640625,4
20474,0.0,2
20475,-0.3681640625,3
20476,0.0146484375,2
20477,-0.19853515625,5
20478,-0.42626953125,4
20479,-0.651611328125,6
20480,-0.4051513671875,4
20481,-0.4306640625,4
20482,-0.049479166666666664,3
20483,-0.0728759765625,4
20484,0.8673502604166666,3
20485,-0.9537760416666666,3
20486,0.227294921875,4
20487,0.9436848958333334,3
20488,0.085693359375,6
20489,-0.2738172743055556,9
20490,0.3141276041666667,3
20491,-0.3026529947916667,6
20492,0.34228515625,4
20493,0.4593505859375,4
20494,0.8733723958333334,3
20495,0.0,4
20496,0.6232096354166666,3
20497,0.37144252232142855,7
20498,0.5701171875,5
20499,0.5515625,5
20500,0.22265625,8
20501,0.27490234375,3
20502,0.35283203125,5
20503,0.15323893229166666,6
20504,0.401123046875,4
20505,0.02044677734375,8
20506,0.447509765625,4
20507,0.0,4
20508,0.1854248046875,4
20509,0.25132533482142855,7
20510,-0.61865234375,3
20511,0.4014485677083333,6
20512,0.3490234375,5
20513,-0.11865234375,3
20514,-0.06770833333333333,3
20515,0.63330078125,3
20516,0.0,5
20517,-0.09920247395833333,6
20518,0.3116861979166667,3
20519,0.0,4
20520,-0.866943359375,2
20521,0.1837890625,5
20522,0.6885986328125,4
20523,0.2379150390625,2
20524,0.18853759765625,8
20525,0.649853515625,5
20526,0.931884765625,2
20527,0.31083984375,5
20528,0.0,3
20529,0.2059326171875,4
20530,-0.0521240234375,4
20531,0.0,3
20532,0.35174560546875,4
20533,-0.237548828125,4
20534,0.47119140625,2
20535,-0.2952880859375,4
20536,0.0,4
20537,0.673828125,4
20538,0.3172200520833333,3
20539,0.876953125,2
20540,0.4588623046875,4
20541,0.1361083984375,4
20542,0.48251953125,5
20543,0.0,4
20544,-0.3191731770833333,3
20545,0.061767578125,4
20546,0.4996744791666667,3
20547,-0.3307291666666667,3
20548,0.5487060546875,4
20549,0.76201171875,5
20550,0.03173828125,2
20551,0.471923828125,4
20552,0.923095703125,2
20553,-0.7017822265625,4
20554,0.0,4
20555,-0.0025634765625,4
20556,0.4237060546875,4
20557,0.3030598958333333,3
20558,-0.3221842447916667,6
20559,-0.3202311197916667,6
20560,-0.472900390625,2
20561,0.81005859375,3
20562,0.926513671875,2
20563,-0.16884765625,5
20564,0.009521484375,4
20565,0.9267578125,3
20566,0.2976888020833333,3
20567,0.0,4
20568,0.6256510416666666,3
20569,-0.12900390625,5
20570,0.0,4
20571,0.01806640625,2
20572,-0.19205729166666666,6
20573,0.056243896484375,8
20574,0.3115234375,3
20575,0.0,4
20576,-0.0038248697916666665,6
20577,0.11702473958333333,6
20578,0.44580078125,6
20579,0.3515625,6
20580,0.1861572265625,4
20581,-0.1064453125,7
20582,0.2898763020833333,3
20583,0.6392822265625,4
20584,-0.41259765625,4
20585,-0.242431640625,6
20586,0.94921875,2
20587,0.7005859375,5
20588,-0.09423828125,6
20589,0.6346028645833334,3
20590,0.2330322265625,4
20591,-0.024169921875,2
20592,-0.3365885416666667,3
20593,0.01748046875,5
20594,-0.15608723958333334,6
20595,-0.302490234375,4
20596,-0.6290690104166666,3
20597,0.7137451171875,4
20598,0.35205078125,4
20599,0.615234375,6
20600,0.136474609375,6
20601,0.142333984375,4
20602,0.0,4
20603,0.20693359375,5
20604,0.40966796875,4
20605,0.84912109375,4
20606,-0.32080078125,3
20607,0.06513671875,5
20608,0.20035807291666666,3
20609,0.0,4
20610,0.3082682291666667,3
20611,0.0,4
20612,-0.010579427083333334,3
20613,-0.004313151041666667,6
20614,-0.025390625,2
20615,-0.039876302083333336,6
20616,0.3138020833333333,3
20617,0.52158203125,5
20618,-0.148681640625,6
20619,-0.9754231770833334,3
20620,0.183984375,5
20621,0.1385498046875,4
20622,-0.00927734375,4
20623,0.2453125,5
20624,-0.4013671875,4
20625,0.553955078125,4
20626,-0.029296875,2
20627,0.5011858258928571,7
20628,0.7147216796875,4
20629,0.021158854166666668,6
20630,0.44169921875,5
20631,0.0,4
20632,-0.1029296875,5
20633,0.08219401041666667,6
20634,0.0,4
20635,0.15869140625,6
20636,0.49169921875,3
20637,0.1837890625,5
20638,-0.63330078125,6
20639,0.2962239583333333,3
20640,0.0,3
20641,-0.16829427083333334,3
20642,-0.6890869140625,4
20643,-0.09342447916666667,3
20644,-0.031005859375,2
20645,0.6331380208333334,3
20646,0.9161376953125,4
20647,0.09342447916666667,6
20648,-0.3226841517857143,7
20649,0.1529296875,5
20650,-0.372314453125,4
20651,-0.4466552734375,4
20652,-0.3642578125,4
20653,0.431396484375,4
20654,0.1962890625,3
20655,0.3115234375,3
20656,0.66015625,1
20657,0.09306640625,5
20658,0.01611328125,3
20659,0.5162760416666666,3
20660,0.5084635416666666,3
20661,0.3082275390625,4
20662,0.3277180989583333,6
20663,0.5563151041666666,3
20664,0.1998291015625,4
20665,0.0,2
20666,0.630859375,4
20667,0.18642578125,5
20668,0.838623046875,4
20669,0.51787109375,5
20670,-0.2763671875,5
20671,0.18717447916666666,3
20672,0.2544921875,5
20673,0.6527099609375,4
20674,0.23779296875,4
20675,0.0,6
20676,0.3399251302083333,3
20677,0.4005533854166667,3
20678,0.1146240234375,4
20679,0.237548828125,4
20680,0.31207275390625,4
20681,0.4829799107142857,7
20682,0.0,3
20683,-0.68701171875,4
20684,0.1544921875,5
20685,0.5753580729166666,3
20686,0.021728515625,2
20687,0.0,4
20688,0.49183872767857145,7
20689,0.7023111979166666,3
20690,-0.5458984375,1
20691,0.1529296875,5
20692,-0.4635009765625,4
20693,0.45751953125,2
20694,-0.097412109375,6
20695,0.22884114583333334,3
20696,0.1888671875,5
20697,0.0,6
20698,0.4722900390625,4
20699,-0.3526611328125,4
20700,0.0,4
20701,-0.16103515625,5
20702,-0.80322265625,2
20703,-0.09114583333333333,3
20704,0.1702880859375,4
20705,0.0,4
20706,-0.0026041666666666665,3
20707,-0.1423828125,5
20708,0.30029296875,3
20709,-0.2340087890625,4
20710,0.90576171875,2
20711,0.1458984375,5
20712,0.1052734375,5
20713,-0.476318359375,4
20714,0.35931396484375,4
20715,0.0,3
20716,0.392822265625,4
20717,0.0,4
20718,0.874755859375,2
20719,0.6124674479166666,6
20720,0.0,3
20721,0.04580078125,5
20722,0.33321707589285715,7
20723,0.0,4
20724,0.6048177083333334,3
20725,0.2303466796875,4
20726,0.9485677083333334,3
20727,0.0,3
20728,0.9427083333333334,3
20729,-0.2989908854166667,3
20730,0.357177734375,4
20731,0.0,4
20732,0.2958984375,5
20733,0.910888671875,2
20734,0.237548828125,4
20735,-0.955078125,6
20736,0.22713216145833334,6
20737,-0.00537109375,5
20738,-0.71728515625,2
20739,-0.20375279017857142,7
20740,0.3369140625,4
20741,-0.017578125,5
20742,-0.405029296875,4
20743,-0.14239501953125,8
20744,0.0,4
20745,0.0,2
20746,0.15266927083333334,6
20747,0.4654134114583333,6
20748,0.7435128348214286,7
20749,-0.974609375,3
20750,-0.3356119791666667,3
20751,0.234375,3
20752,0.822998046875,2
20753,0.23848470052083334,6
20754,0.15869140625,6
20755,0.37412109375,5
20756,0.1833984375,5
20757,0.4735107421875,4
20758,-0.10660807291666667,6
20759,-0.30078125,5
20760,0.946533203125,2
20761,-0.02138671875,5
20762,0.13955078125,5
20763,-0.62158203125,3
20764,0.2902018229166667,3
20765,-0.2264404296875,4
20766,-0.44775390625,4
20767,0.0029296875,6
20768,0.5615234375,5
20769,0.579345703125,4
20770,0.56083984375,5
20771,-0.4457194010416667,6
20772,0.4688197544642857,7
20773,0.22298177083333334,3
20774,-0.20888671875,5
20775,0.1529296875,5
20776,0.0,4
20777,0.20012555803571427,7
20778,0.350390625,5
20779,-0.3107096354166667,3
20780,-0.18310546875,4
20781,0.18310546875,5
20782,0.0013020833333333333,6
20783,0.0,3
20784,0.0,5
20785,-0.0158203125,5
20786,0.4814453125,5
20787,0.875732421875,2
20788,-0.4862060546875,4
20789,-0.011393229166666666,3
20790,0.4013671875,4
20791,0.4659830729166667,6
20792,0.0,7
20793,0.3770751953125,4
20794,0.636962890625,4
20795,0.5459798177083334,6
20796,0.0,4
20797,0.10319010416666667,6
20798,0.3040364583333333,3
20799,0.3076171875,3
20800,-0.8388671875,3
20801,0.3030598958333333,3
20802,-0.2049560546875,4
20803,0.2750651041666667,3
20804,0.3154296875,3
20805,0.135498046875,2
20806,-0.60693359375,4
20807,-0.03935546875,5
20808,0.0,4
20809,0.462158203125,4
20810,0.0,4
20811,-0.4466552734375,4
20812,0.92236328125,2
20813,0.466796875,4
20814,0.0,6
20815,0.375390625,5
20816,-0.3209635416666667,3
20817,-0.868896484375,2
20818,0.0,5
20819,0.17919921875,5
20820,0.0,3
20821,0.5704345703125,4
20822,-0.4652099609375,4
20823,0.0,4
20824,0.23779296875,4
20825,0.23115234375,5
20826,-0.7252197265625,4
20827,-0.027099609375,2
20828,-0.10335286458333333,9
20829,0.3050130208333333,3
20830,0.0,6
20831,0.017333984375,6
20832,-0.3238932291666667,3
20833,0.25244140625,5
20834,0.36181640625,4
20835,0.2310791015625,4
20836,0.0,9
20837,0.4938151041666667,3
20838,-0.2676595052083333,6
20839,-0.44580078125,6
20840,0.3170572916666667,3
20841,0.5283203125,3
20842,0.00947265625,5
20843,0.232421875,4
20844,0.3267415364583333,6
20845,0.20735677083333334,3
20846,0.9464518229166666,3
20847,0.94775390625,3
20848,0.4757080078125,4
20849,0.06103515625,6
20850,-0.1287109375,5
20851,-0.16202799479166666,6
20852,0.0,3
20853,0.0,3
20854,0.26625279017857145,7
20855,-0.3953450520833333,6
20856,0.197265625,3
20857,0.0,4
20858,0.168701171875,2
20859,-0.7305908203125,4
20860,-0.2000732421875,4
20861,0.5921223958333334,3
20862,0.11112467447916667,6
20863,0.0,5
20864,0.16923828125,5
20865,-0.452392578125,4
20866,-0.09676106770833333,6
20867,0.43896484375,4
20868,-0.20263671875,5
20869,-0.7154541015625,4
20870,-0.2947265625,5
20871,-0.5845703125,5
20872,0.3436279296875,4
20873,0.39822823660714285,7
20874,-0.4274088541666667,3
20875,0.6357421875,3
20876,-0.11946614583333333,3
20877,-0.0582275390625,4
20878,0.20458984375,3
20879,0.16715494791666666,9
20880,-0.236328125,4
20881,0.95185546875,5
20882,0.0,4
20883,0.943359375,3
20884,0.4737548828125,4
20885,0.0,2
20886,0.709716796875,4
20887,0.3646484375,5
20888,0.40673828125,2
20889,0.9427083333333334,3
20890,0.2291259765625,4
20891,0.6142578125,3
20892,0.37685546875,5
20893,0.54365234375,5
20894,0.5059407552083334,6
20895,0.9554036458333334,3
20896,-0.2353515625,4
20897,0.5677734375,5
20898,0.2962239583333333,3
20899,-0.0885009765625,4
20900,0.3232421875,6
20901,0.31611328125,5
20902,0.0,3
20903,0.0,5
20904,0.7316080729166666,6
20905,-0.1791015625,5
20906,0.585205078125,4
20907,-0.4952392578125,4
20908,0.67060546875,5
20909,0.50712890625,5
20910,0.2152099609375,4
20911,0.297607421875,4
20912,0.0595703125,2
20913,0.0,4
20914,-0.19501953125,5
20915,0.0,5
20916,0.4697265625,4
20917,0.486328125,4
20918,0.2216796875,4
20919,0.7677408854166666,3
20920,0.0,3
20921,-0.09228515625,4
20922,-0.242919921875,4
20923,0.4727376302083333,3
20924,-0.1014404296875,2
20925,-0.16194661458333334,6
20926,0.374951171875,5
20927,0.377685546875,4
20928,-0.14641462053571427,7
20929,-0.490478515625,4
20930,-0.724853515625,4
20931,0.2083740234375,4
20932,0.15934244791666666,6
20933,0.180859375,5
20934,0.36533203125,5
20935,0.29248046875,3
20936,0.0,4
20937,-0.646484375,3
20938,0.0,4
20939,-0.3304036458333333,3
20940,0.2962239583333333,3
20941,0.53095703125,5
20942,0.14091796875,5
20943,-0.245361328125,4
20944,-0.123291015625,2
20945,-0.4468994140625,4
20946,-0.240966796875,4
20947,0.1861328125,5
20948,-0.4849853515625,4
20949,-0.37939453125,4
20950,-0.9744466145833334,3
20951,-0.3206380208333333,3
20952,-0.16015625,7
20953,-0.0498046875,2
20954,0.176953125,5
20955,-0.2630615234375,4
20956,-0.4375,4
20957,0.15779622395833334,3
20958,0.15568033854166666,6
20959,0.0,4
20960,0.689697265625,4
20961,0.0,4
20962,0.056640625,2
20963,-0.3116861979166667,3
20964,0.84716796875,2
20965,0.9295247395833334,3
20966,0.5711669921875,4
20967,0.0,4
20968,0.0,3
20969,0.0,4
20970,0.0,3
20971,0.0,4
20972,-0.038330078125,4
20973,0.0,2
20974,0.0,5
20975,0.0,2
20976,0.594482421875,4
20977,0.787353515625,2
20978,0.0,8
20979,-0.6002197265625,4
20980,0.44775390625,8
20981,-0.018798828125,2
20982,0.140234375,5
20983,0.4156087239583333,6
20984,0.2828776041666667,3
20985,0.9173583984375,4
20986,0.4742024739583333,3
20987,-0.140625,4
20988,0.1309814453125,4
20989,0.08095703125,5
20990,0.4755859375,2
20991,0.4969075520833333,3
20992,0.7903645833333334,3
20993,-0.20849609375,4
20994,0.462646484375,4
20995,0.865478515625,2
20996,-0.4609375,3
20997,0.49033203125,5
20998,-0.3346354166666667,3
20999,0.67314453125,5
21000,-0.2476806640625,4
21001,0.0,5
21002,0.20768229166666666,3
21003,0.6265869140625,4
21004,0.4676513671875,4
21005,0.4717610677083333,6
21006,0.7257486979166666,3
21007,0.2078857421875,4
21008,0.561328125,5
21009,0.006591796875,4
21010,0.710693359375,4
21011,0.0,2
21012,0.1640625,5
21013,0.92041015625,2
21014,0.609375,4
21015,0.016764322916666668,3
21016,-0.0960693359375,4
21017,0.0,5
21018,-0.005859375,4
21019,-0.00341796875,4
21020,0.2164306640625,4
21021,-0.07666015625,3
21022,0.14729817708333334,6
21023,0.10732421875,5
21024,0.8253173828125,4
21025,0.3084309895833333,3
21026,0.28564453125,5
21027,-0.0048828125,5
21028,0.61474609375,3
21029,0.6292317708333334,3
21030,-0.01373291015625,8
21031,-0.3323567708333333,3
21032,0.468994140625,4
21033,0.0,4
21034,0.0,5
21035,0.95068359375,4
21036,0.1478515625,5
21037,0.10943603515625,8
21038,0.15380859375,4
21039,0.9506022135416666,6
21040,0.18896484375,5
21041,0.15185546875,6
21042,0.0,2
21043,0.5607421875,5
21044,0.048909505208333336,6
21045,0.422607421875,4
21046,0.0,6
21047,0.948974609375,4
21048,0.9444986979166666,3
21049,0.56650390625,5
21050,-0.08976236979166667,6
21051,0.153564453125,6
21052,0.38076171875,5
21053,0.5609375,5
21054,0.2364501953125,4
21055,0.86611328125,5
21056,0.10546875,4
21057,0.7000732421875,4
21058,0.74892578125,5
21059,-0.0302734375,2
21060,0.3138671875,5
21061,0.215087890625,4
21062,0.5418294270833334,3
21063,-0.2830403645833333,3
21064,0.9513346354166666,6
21065,0.710693359375,4
21066,-0.19794921875,5
21067,-0.2044921875,5
21068,0.0,2
21069,0.23486328125,4
21070,0.4697265625,4
21071,0.9326171875,3
21072,0.53974609375,5
21073,0.37587890625,5
21074,0.4576416015625,4
21075,0.3172200520833333,3
21076,0.4627278645833333,6
21077,0.7119140625,4
21078,0.0,4
21079,0.51318359375,3
21080,0.45947265625,4
21081,0.3173014322916667,6
21082,0.10758463541666667,6
21083,0.9547526041666666,3
21084,0.2259521484375,4
21085,0.0,3
21086,0.909375,5
21087,0.38193359375,5
21088,0.0,5
21089,0.3990478515625,4
21090,0.5929361979166666,3
21091,0.5270182291666666,3
21092,0.889892578125,4
21093,0.9285481770833334,3
21094,-0.6355794270833334,6
21095,0.8470458984375,4
21096,0.0,4
21097,-0.0166015625,2
21098,0.0,6
21099,0.19052734375,5
21100,0.50751953125,5
21101,0.0,6
21102,0.69091796875,4
21103,0.92158203125,5
21104,0.37548828125,4
21105,0.0,2
21106,0.3486328125,5
21107,0.3515625,4
21108,0.840576171875,2
21109,0.0,4
21110,0.169189453125,4
21111,0.47265625,4
21112,-0.25146484375,3
21113,0.13631184895833334,6
21114,-0.2618815104166667,3
21115,0.2020263671875,8
21116,0.29873046875,5
21117,0.0,3
21118,0.35316685267857145,7
21119,-0.0265625,5
21120,0.0,3
21121,0.61328125,3
21122,0.2607421875,3
21123,0.0369873046875,4
21124,0.275,5
21125,0.38623046875,4
21126,0.0,4
21127,0.53125,5
21128,0.0,4
21129,0.13533528645833334,6
21130,0.6175130208333334,6
21131,0.4944661458333333,3
21132,0.57177734375,5
21133,0.2380642361111111,9
21134,0.1412109375,5
